customer_id,recency,frequency,monetary,R,F,M,RFM_score,segment,cluster,marketing_channel
CUST01434,60,4,571.59,2,2,3,7,Potential Loyalists,1,Direct
CUST01435,16,3,716.65,4,1,4,9,Loyal Customers,1,Organic Search
CUST01436,71,1,57.9,2,1,1,4,At Risk,3,Paid Search
CUST01437,17,2,228.85,4,1,1,6,Potential Loyalists,3,Organic Search
CUST01438,275,3,170.87,1,1,1,3,Hibernating,0,Paid Search
CUST01439,65,3,558.0500000000001,2,1,3,6,Potential Loyalists,3,Paid Search
CUST01440,30,2,111.18,3,1,1,5,At Risk,3,Organic Search
CUST01441,340,1,63.79,1,1,1,3,Hibernating,0,Organic Search
CUST01442,29,5,640.0799999999999,3,3,3,9,Loyal Customers,1,Paid Search
CUST01443,136,3,561.25,2,1,3,6,Potential Loyalists,3,Email
CUST01444,21,6,522.4399999999999,4,4,3,11,Champions,1,Social Media
CUST01445,33,8,691.88,3,4,4,11,Champions,1,Paid Search
CUST01446,17,5,551.42,4,3,3,10,Champions,1,Social Media
CUST01447,26,5,905.86,3,3,4,10,Champions,1,Paid Search
CUST01448,13,4,321.16,4,2,2,8,Loyal Customers,3,Organic Search
CUST01449,209,3,223.63,1,1,1,3,Hibernating,0,Paid Search
CUST01450,356,2,194.20999999999998,1,1,1,3,Hibernating,0,Organic Search
CUST01451,118,4,322.17,2,2,2,6,Potential Loyalists,3,Paid Search
CUST01452,117,1,16.11,2,1,1,4,At Risk,3,Organic Search
CUST01453,37,4,507.40999999999997,3,2,3,8,Loyal Customers,1,Paid Search
CUST01454,19,6,544.91,4,4,3,11,Champions,1,Social Media
CUST01455,85,2,176.36,2,1,1,4,At Risk,3,Organic Search
CUST01456,47,6,843.67,3,4,4,11,Champions,1,Organic Search
CUST01457,456,1,25.61,1,1,1,3,Hibernating,0,Email
CUST01458,58,3,335.79,2,1,2,5,At Risk,3,Organic Search
CUST01459,35,6,367.39,3,4,2,9,Loyal Customers,1,Organic Search
CUST01460,125,3,306.7,2,1,2,5,At Risk,3,Direct
CUST01461,297,1,127.45,1,1,1,3,Hibernating,0,Direct
CUST01462,49,7,413.86,3,4,2,9,Loyal Customers,1,Paid Search
CUST01463,138,2,148.93,2,1,1,4,At Risk,3,Paid Search
CUST01464,263,4,387.99,1,2,2,5,At Risk,0,Direct
CUST01465,159,2,207.0,1,1,1,3,Hibernating,3,Paid Search
CUST01466,205,5,464.81,1,3,3,7,Potential Loyalists,1,Email
CUST01467,50,4,561.27,3,2,3,8,Loyal Customers,1,Direct
CUST01468,19,6,330.31,4,4,2,10,Champions,1,Organic Search
CUST01469,107,4,363.25,2,2,2,6,Potential Loyalists,3,Social Media
CUST01470,13,8,979.29,4,4,4,12,Champions,2,Paid Search
CUST01471,82,3,172.14000000000001,2,1,1,4,At Risk,3,Organic Search
CUST01472,29,6,358.7,3,4,2,9,Loyal Customers,1,Social Media
CUST01473,17,2,181.73000000000002,4,1,1,6,Potential Loyalists,3,Social Media
CUST01474,34,3,422.27,3,1,3,7,Potential Loyalists,3,Direct
CUST01475,41,3,170.15,3,1,1,5,At Risk,3,Email
CUST01476,22,2,196.62,4,1,1,6,Potential Loyalists,3,Social Media
CUST01477,323,5,264.98,1,3,2,6,Potential Loyalists,0,Social Media
CUST01478,176,2,128.22,1,1,1,3,Hibernating,3,Organic Search
CUST01479,32,6,347.5,3,4,2,9,Loyal Customers,1,Social Media
CUST01480,37,4,1307.53,3,2,4,9,Loyal Customers,2,Organic Search
CUST01481,97,5,343.62,2,3,2,7,Potential Loyalists,1,Organic Search
CUST01482,100,2,376.56,2,1,2,5,At Risk,3,Social Media
CUST01483,45,3,524.3199999999999,3,1,3,7,Potential Loyalists,3,Direct
CUST01484,28,2,119.22,3,1,1,5,At Risk,3,Social Media
CUST01485,125,7,729.11,2,4,4,10,Champions,1,Organic Search
CUST01486,32,2,490.57,3,1,3,7,Potential Loyalists,3,Direct
CUST01487,217,4,304.13,1,2,2,5,At Risk,0,Paid Search
CUST01488,43,6,434.49,3,4,3,10,Champions,1,Social Media
CUST01489,39,4,237.48,3,2,1,6,Potential Loyalists,3,Social Media
CUST01490,190,7,1709.22,1,4,4,9,Loyal Customers,2,Social Media
CUST01491,103,3,689.27,2,1,4,7,Potential Loyalists,3,Email
CUST01492,39,4,400.68,3,2,2,7,Potential Loyalists,3,Organic Search
CUST01493,117,5,783.42,2,3,4,9,Loyal Customers,1,Paid Search
CUST01494,229,4,749.1500000000001,1,2,4,7,Potential Loyalists,0,Referral
CUST01495,510,1,49.8,1,1,1,3,Hibernating,0,Paid Search
CUST01497,151,3,259.87,1,1,2,4,At Risk,3,Referral
CUST01498,6,3,366.93,4,1,2,7,Potential Loyalists,3,Direct
CUST01499,25,4,876.18,3,2,4,9,Loyal Customers,1,Direct
CUST01501,99,6,1009.9200000000001,2,4,4,10,Champions,2,Social Media
CUST01502,2,4,1250.01,4,2,4,10,Champions,2,Organic Search
CUST01503,4,5,922.9,4,3,4,11,Champions,1,Organic Search
CUST01504,26,6,694.3000000000001,3,4,4,11,Champions,1,Social Media
CUST01505,36,2,519.9000000000001,3,1,3,7,Potential Loyalists,3,Social Media
CUST01506,18,8,689.02,4,4,4,12,Champions,1,Organic Search
CUST01507,19,5,402.31,4,3,2,9,Loyal Customers,1,Direct
CUST01508,135,3,159.96,2,1,1,4,At Risk,3,Organic Search
CUST01509,187,4,282.72999999999996,1,2,2,5,At Risk,3,Social Media
CUST01510,132,4,778.3199999999999,2,2,4,8,Loyal Customers,1,Social Media
CUST01511,92,3,253.1,2,1,2,5,At Risk,3,Paid Search
CUST01512,15,5,1008.1800000000001,4,3,4,11,Champions,2,Email
CUST01513,341,1,38.18,1,1,1,3,Hibernating,0,Referral
CUST01514,211,4,574.1600000000001,1,2,3,6,Potential Loyalists,0,Paid Search
CUST01515,55,4,654.88,2,2,3,7,Potential Loyalists,1,Paid Search
CUST01516,235,4,469.20000000000005,1,2,3,6,Potential Loyalists,0,Paid Search
CUST01517,195,6,1171.47,1,4,4,9,Loyal Customers,2,Email
CUST01518,4,8,800.3299999999999,4,4,4,12,Champions,2,Email
CUST01519,60,8,1533.19,2,4,4,10,Champions,2,Referral
CUST01520,126,7,843.44,2,4,4,10,Champions,2,Direct
CUST01521,107,3,192.89999999999998,2,2,1,5,At Risk,3,Referral
CUST01522,6,6,1719.38,4,4,4,12,Champions,2,Email
CUST01523,48,4,244.62,3,2,1,6,Potential Loyalists,3,Organic Search
CUST01524,54,7,447.12,2,4,3,9,Loyal Customers,1,Direct
CUST01525,35,2,119.64,3,1,1,5,At Risk,3,Social Media
CUST01526,56,6,389.56,2,4,2,8,Loyal Customers,1,Organic Search
CUST01527,135,3,138.84,2,2,1,5,At Risk,3,Social Media
CUST01528,98,3,158.16,2,2,1,5,At Risk,3,Organic Search
CUST01529,31,5,885.51,3,3,4,10,Champions,1,Social Media
CUST01530,40,3,349.02,3,2,2,7,Potential Loyalists,3,Direct
CUST01531,508,1,16.53,1,1,1,3,Hibernating,0,Paid Search
CUST01532,188,3,309.28999999999996,1,2,2,5,At Risk,0,Paid Search
CUST01533,9,8,963.53,4,4,4,12,Champions,2,Organic Search
CUST01534,74,2,296.46,2,1,2,5,At Risk,3,Paid Search
CUST01535,166,9,650.1899999999999,1,4,3,8,Loyal Customers,2,Email
CUST01536,19,6,591.95,4,4,3,11,Champions,1,Social Media
CUST01538,171,2,172.86,1,1,1,3,Hibernating,3,Organic Search
CUST01539,24,3,556.56,3,2,3,8,Loyal Customers,3,Paid Search
CUST01540,291,3,275.11,1,2,2,5,At Risk,0,Organic Search
CUST01541,134,5,491.46999999999997,2,3,3,8,Loyal Customers,1,Social Media
CUST01542,82,7,568.61,2,4,3,9,Loyal Customers,1,Direct
CUST01543,52,3,200.08999999999997,3,2,1,6,Potential Loyalists,3,Social Media
CUST01544,48,2,279.65,3,1,2,6,Potential Loyalists,3,Social Media
CUST01545,37,1,140.95,3,1,1,5,At Risk,3,Social Media
CUST01546,27,8,458.41,3,4,3,10,Champions,1,Direct
CUST01547,5,4,252.06,4,2,2,8,Loyal Customers,3,Paid Search
CUST01548,231,3,615.39,1,2,3,6,Potential Loyalists,0,Email
CUST01549,37,3,431.24,3,2,3,8,Loyal Customers,3,Organic Search
CUST01550,15,3,142.96,4,2,1,7,Potential Loyalists,3,Paid Search
CUST01551,19,3,225.82999999999998,4,2,1,7,Potential Loyalists,3,Email
CUST01552,42,4,519.65,3,2,3,8,Loyal Customers,1,Social Media
CUST01553,152,1,24.82,1,1,1,3,Hibernating,3,Paid Search
CUST01554,13,5,734.71,4,3,4,11,Champions,1,Referral
CUST01555,21,6,1354.05,4,4,4,12,Champions,2,Organic Search
CUST01556,325,6,1029.14,1,4,4,9,Loyal Customers,2,Social Media
CUST01557,28,4,759.37,3,2,4,9,Loyal Customers,1,Email
CUST01558,21,3,186.83,4,2,1,7,Potential Loyalists,3,Social Media
CUST01559,79,8,752.08,2,4,4,10,Champions,2,Email
CUST01560,51,3,281.95000000000005,3,2,2,7,Potential Loyalists,3,Referral
CUST01561,272,1,90.52,1,1,1,3,Hibernating,0,Organic Search
CUST01562,7,4,770.8000000000001,4,2,4,10,Champions,1,Paid Search
CUST01563,250,5,292.3,1,3,2,6,Potential Loyalists,0,Organic Search
CUST01564,33,2,130.56,3,1,1,5,At Risk,3,Organic Search
CUST01565,40,3,389.26,3,2,2,7,Potential Loyalists,3,Organic Search
CUST01566,17,5,479.94,4,3,3,10,Champions,1,Referral
CUST01567,124,6,484.79,2,4,3,9,Loyal Customers,1,Social Media
CUST01568,35,2,173.58,3,1,1,5,At Risk,3,Paid Search
CUST01569,55,10,465.47,2,4,3,9,Loyal Customers,1,Organic Search
CUST01570,189,2,102.63,1,1,1,3,Hibernating,0,Organic Search
CUST01571,50,5,1279.65,3,3,4,10,Champions,2,Social Media
CUST01572,29,6,388.49,3,4,2,9,Loyal Customers,1,Referral
CUST01573,197,4,198.46,1,2,1,4,At Risk,0,Organic Search
CUST01574,91,3,297.65999999999997,2,2,2,6,Potential Loyalists,3,Organic Search
CUST01575,49,6,419.9,3,4,2,9,Loyal Customers,1,Paid Search
CUST01576,306,4,551.67,1,2,3,6,Potential Loyalists,0,Social Media
CUST01577,279,3,343.16999999999996,1,2,2,5,At Risk,0,Direct
CUST01578,7,7,884.34,4,4,4,12,Champions,2,Organic Search
CUST01579,371,2,206.97,1,1,1,3,Hibernating,0,Paid Search
CUST01580,166,3,586.22,1,2,3,6,Potential Loyalists,3,Social Media
CUST01581,194,5,1252.27,1,3,4,8,Loyal Customers,2,Organic Search
CUST01582,5,5,654.5,4,3,3,10,Champions,1,Organic Search
CUST01583,8,5,507.05,4,3,3,10,Champions,1,Organic Search
CUST01584,273,7,597.23,1,4,3,8,Loyal Customers,1,Paid Search
CUST01585,33,1,14.91,3,1,1,5,At Risk,3,Email
CUST01586,403,2,154.73,1,1,1,3,Hibernating,0,Organic Search
CUST01587,32,3,195.55,3,2,1,6,Potential Loyalists,3,Paid Search
CUST01588,182,2,369.20000000000005,1,1,2,4,At Risk,3,Paid Search
CUST01589,96,3,217.5,2,2,1,5,At Risk,3,Social Media
CUST01590,77,7,721.65,2,4,4,10,Champions,1,Paid Search
CUST01591,191,2,129.8,1,1,1,3,Hibernating,0,Paid Search
CUST01592,73,6,273.04,2,4,2,8,Loyal Customers,1,Direct
CUST01593,5,9,1352.76,4,4,4,12,Champions,2,Direct
CUST01594,105,3,300.63,2,2,2,6,Potential Loyalists,3,Direct
CUST01595,197,2,186.05,1,1,1,3,Hibernating,0,Organic Search
CUST01596,158,5,427.76,1,3,3,7,Potential Loyalists,1,Referral
CUST01597,175,5,288.96,1,3,2,6,Potential Loyalists,1,Paid Search
CUST01598,370,2,280.09000000000003,1,1,2,4,At Risk,0,Paid Search
CUST01600,26,9,1258.83,3,4,4,11,Champions,2,Organic Search
CUST01601,26,2,299.56,3,1,2,6,Potential Loyalists,3,Social Media
CUST01602,346,5,707.28,1,3,4,8,Loyal Customers,0,Email
CUST01603,75,5,300.38,2,3,2,7,Potential Loyalists,1,Social Media
CUST01604,16,7,632.53,4,4,3,11,Champions,1,Direct
CUST01605,262,3,230.97,1,2,1,4,At Risk,0,Organic Search
CUST01606,425,3,115.09,1,2,1,4,At Risk,0,Organic Search
CUST01607,62,7,1289.24,2,4,4,10,Champions,2,Organic Search
CUST01608,47,11,1106.63,3,4,4,11,Champions,2,Organic Search
CUST01609,32,3,315.43,3,2,2,7,Potential Loyalists,3,Organic Search
CUST01610,501,3,221.13000000000002,1,2,1,4,At Risk,0,Social Media
CUST01611,64,5,1132.04,2,3,4,9,Loyal Customers,2,Organic Search
CUST01612,25,7,1221.85,3,4,4,11,Champions,2,Email
CUST01613,17,7,327.41999999999996,4,4,2,10,Champions,1,Email
CUST01614,265,2,408.57,1,1,2,4,At Risk,0,Organic Search
CUST01615,191,7,865.8199999999999,1,4,4,9,Loyal Customers,2,Social Media
CUST01616,90,3,116.0,2,2,1,5,At Risk,3,Social Media
CUST01617,52,2,163.75,3,1,1,5,At Risk,3,Referral
CUST01618,164,2,106.19,1,1,1,3,Hibernating,3,Referral
CUST01619,400,5,839.95,1,3,4,8,Loyal Customers,0,Direct
CUST01620,10,6,480.99,4,4,3,11,Champions,1,Organic Search
CUST01621,24,4,450.24,3,2,3,8,Loyal Customers,3,Paid Search
CUST01622,14,8,766.9,4,4,4,12,Champions,2,Social Media
CUST01623,16,2,142.49,4,1,1,6,Potential Loyalists,3,Social Media
CUST01624,21,6,618.3299999999999,4,4,3,11,Champions,1,Social Media
CUST01625,23,6,242.62,4,4,1,9,Loyal Customers,1,Social Media
CUST01626,6,5,251.51,4,3,2,9,Loyal Customers,1,Direct
CUST01627,7,4,278.81,4,2,2,8,Loyal Customers,3,Email
CUST01628,354,1,574.44,1,1,3,5,At Risk,0,Paid Search
CUST01629,257,4,191.41,1,2,1,4,At Risk,0,Paid Search
CUST01630,339,5,458.96999999999997,1,3,3,7,Potential Loyalists,0,Email
CUST01631,38,7,607.59,3,4,3,10,Champions,1,Email
CUST01632,71,4,397.37,2,2,2,6,Potential Loyalists,3,Email
CUST01633,179,5,975.5899999999999,1,3,4,8,Loyal Customers,1,Organic Search
CUST01634,88,5,636.87,2,3,3,8,Loyal Customers,1,Email
CUST01635,22,4,433.38,4,2,3,9,Loyal Customers,3,Direct
CUST01636,1,4,724.5600000000001,4,2,4,10,Champions,1,Paid Search
CUST01637,7,6,1026.52,4,4,4,12,Champions,2,Organic Search
CUST01638,74,3,125.85000000000001,2,2,1,5,At Risk,3,Social Media
CUST01639,173,2,476.34,1,1,3,5,At Risk,3,Social Media
CUST01640,36,7,1011.97,3,4,4,11,Champions,2,Referral
CUST01641,26,4,545.6,3,2,3,8,Loyal Customers,1,Organic Search
CUST01642,266,3,805.53,1,2,4,7,Potential Loyalists,0,Social Media
CUST01643,59,4,198.15,2,2,1,5,At Risk,3,Direct
CUST01644,29,6,518.31,3,4,3,10,Champions,1,Direct
CUST01645,3,4,618.9,4,2,3,9,Loyal Customers,1,Referral
CUST01646,64,6,990.75,2,4,4,10,Champions,2,Email
CUST01648,36,3,146.22,3,2,1,6,Potential Loyalists,3,Direct
CUST01649,123,3,333.33000000000004,2,2,2,6,Potential Loyalists,3,Social Media
CUST01650,181,6,481.82000000000005,1,4,3,8,Loyal Customers,1,Referral
CUST01651,86,4,522.05,2,2,3,7,Potential Loyalists,1,Social Media
CUST01652,55,6,602.86,2,4,3,9,Loyal Customers,1,Paid Search
CUST01653,310,6,1066.3899999999999,1,4,4,9,Loyal Customers,2,Direct
CUST01654,109,3,230.43,2,2,1,5,At Risk,3,Direct
CUST01655,3,8,548.07,4,4,3,11,Champions,1,Organic Search
CUST01656,11,4,501.76,4,2,3,9,Loyal Customers,1,Social Media
CUST01657,12,7,1063.73,4,4,4,12,Champions,2,Email
CUST01658,70,5,671.2800000000001,2,3,3,8,Loyal Customers,1,Direct
CUST01659,206,1,46.0,1,1,1,3,Hibernating,0,Direct
CUST01660,6,3,460.61,4,2,3,9,Loyal Customers,3,Email
CUST01661,132,4,111.56,2,2,1,5,At Risk,3,Organic Search
CUST01662,60,7,677.98,2,4,4,10,Champions,1,Paid Search
CUST01663,437,1,366.49,1,1,2,4,At Risk,0,Social Media
CUST01664,1,8,860.63,4,4,4,12,Champions,2,Paid Search
CUST01665,269,4,490.90000000000003,1,2,3,6,Potential Loyalists,0,Social Media
CUST01666,41,6,1079.94,3,4,4,11,Champions,2,Paid Search
CUST01667,34,7,1018.46,3,4,4,11,Champions,2,Organic Search
CUST01668,18,8,1106.72,4,4,4,12,Champions,2,Organic Search
CUST01669,26,6,1433.78,3,4,4,11,Champions,2,Organic Search
CUST01670,416,3,104.58,1,2,1,4,At Risk,0,Social Media
CUST01671,41,6,541.6,3,4,3,10,Champions,1,Email
CUST01672,6,5,1281.01,4,3,4,11,Champions,2,Social Media
CUST01673,56,5,728.79,2,3,4,9,Loyal Customers,1,Direct
CUST01674,41,2,121.16,3,1,1,5,At Risk,3,Organic Search
CUST01675,65,2,225.48000000000002,2,1,1,4,At Risk,3,Referral
CUST01676,289,2,221.39999999999998,1,1,1,3,Hibernating,0,Social Media
CUST01677,470,1,45.52,1,1,1,3,Hibernating,0,Paid Search
CUST01678,32,5,562.3,3,3,3,9,Loyal Customers,1,Referral
CUST01679,125,5,340.1,2,3,2,7,Potential Loyalists,1,Organic Search
CUST01680,366,1,97.52,1,1,1,3,Hibernating,0,Paid Search
CUST01681,459,3,165.2,1,2,1,4,At Risk,0,Paid Search
CUST01682,392,2,200.75,1,1,1,3,Hibernating,0,Email
CUST01683,210,5,458.35,1,3,3,7,Potential Loyalists,1,Social Media
CUST01684,127,3,228.20999999999998,2,2,1,5,At Risk,3,Direct
CUST01685,127,5,390.83,2,3,2,7,Potential Loyalists,1,Paid Search
CUST01686,54,8,990.25,2,4,4,10,Champions,2,Email
CUST01687,110,6,1530.82,2,4,4,10,Champions,2,Organic Search
CUST01688,51,7,617.94,3,4,3,10,Champions,1,Email
CUST01689,65,4,183.22,2,2,1,5,At Risk,3,Paid Search
CUST01690,3,7,742.61,4,4,4,12,Champions,1,Organic Search
CUST01691,321,3,414.23,1,2,2,5,At Risk,0,Email
CUST01692,146,4,259.09000000000003,1,2,2,5,At Risk,3,Direct
CUST01693,247,9,536.4200000000001,1,4,3,8,Loyal Customers,1,Paid Search
CUST01694,18,7,515.93,4,4,3,11,Champions,1,Organic Search
CUST01695,25,3,282.19,3,2,2,7,Potential Loyalists,3,Organic Search
CUST01696,14,3,422.85,4,2,3,9,Loyal Customers,3,Organic Search
CUST01697,197,6,585.77,1,4,3,8,Loyal Customers,1,Referral
CUST01698,24,4,679.28,3,2,4,9,Loyal Customers,1,Organic Search
CUST01699,54,5,621.33,2,3,3,8,Loyal Customers,1,Paid Search
CUST01700,47,5,957.34,3,3,4,10,Champions,1,Paid Search
CUST01701,37,5,387.57,3,3,2,8,Loyal Customers,1,Social Media
CUST01702,208,4,89.7,1,2,1,4,At Risk,0,Email
CUST01703,65,5,853.51,2,3,4,9,Loyal Customers,1,Paid Search
CUST01704,10,6,925.0,4,4,4,12,Champions,2,Social Media
CUST01705,26,5,742.6600000000001,3,3,4,10,Champions,1,Social Media
CUST01706,7,8,410.21999999999997,4,4,2,10,Champions,1,Referral
CUST01707,22,7,1366.05,4,4,4,12,Champions,2,Email
CUST01708,74,1,122.28,2,1,1,4,At Risk,3,Paid Search
CUST01709,121,3,321.59000000000003,2,2,2,6,Potential Loyalists,3,Social Media
CUST01710,34,6,356.68,3,4,2,9,Loyal Customers,1,Social Media
CUST01711,232,1,82.4,1,1,1,3,Hibernating,0,Organic Search
CUST01712,24,11,1072.71,3,4,4,11,Champions,2,Referral
CUST01713,45,8,668.86,3,4,3,10,Champions,1,Social Media
CUST01714,51,4,428.9,3,2,3,8,Loyal Customers,3,Direct
CUST01715,133,4,339.26,2,2,2,6,Potential Loyalists,3,Direct
CUST01716,46,7,585.79,3,4,3,10,Champions,1,Social Media
CUST01718,123,3,214.27,2,2,1,5,At Risk,3,Email
CUST01719,241,4,758.52,1,2,4,7,Potential Loyalists,0,Organic Search
CUST01720,88,2,165.74,2,1,1,4,At Risk,3,Organic Search
CUST01721,92,4,728.44,2,2,4,8,Loyal Customers,1,Direct
CUST01722,1,2,254.62,4,1,2,7,Potential Loyalists,3,Paid Search
CUST01723,218,2,301.56,1,1,2,4,At Risk,0,Referral
CUST01724,60,3,286.71000000000004,2,2,2,6,Potential Loyalists,3,Referral
CUST01725,36,6,294.4,3,4,2,9,Loyal Customers,1,Paid Search
CUST01726,111,1,150.23,2,1,1,4,At Risk,3,Social Media
CUST01727,25,6,618.61,3,4,3,10,Champions,1,Social Media
CUST01728,123,4,509.29999999999995,2,2,3,7,Potential Loyalists,1,Organic Search
CUST01729,12,6,755.2,4,4,4,12,Champions,1,Direct
CUST01730,310,5,785.64,1,3,4,8,Loyal Customers,0,Referral
CUST01731,95,4,316.56,2,2,2,6,Potential Loyalists,3,Organic Search
CUST01732,58,2,98.78999999999999,2,1,1,4,At Risk,3,Paid Search
CUST01733,42,3,340.46999999999997,3,2,2,7,Potential Loyalists,3,Social Media
CUST01734,159,5,872.0899999999999,1,3,4,8,Loyal Customers,1,Direct
CUST01735,288,4,912.47,1,2,4,7,Potential Loyalists,0,Social Media
CUST01736,79,1,31.77,2,1,1,4,At Risk,3,Organic Search
CUST01737,19,3,151.82,4,2,1,7,Potential Loyalists,3,Paid Search
CUST01738,322,4,208.11,1,2,1,4,At Risk,0,Organic Search
CUST01739,44,2,183.21,3,1,1,5,At Risk,3,Email
CUST01740,485,1,24.24,1,1,1,3,Hibernating,0,Organic Search
CUST01741,2,9,853.4,4,4,4,12,Champions,2,Organic Search
CUST01742,305,2,66.92,1,1,1,3,Hibernating,0,Paid Search
CUST01743,241,5,510.74,1,3,3,7,Potential Loyalists,0,Email
CUST01744,256,2,834.61,1,1,4,6,Potential Loyalists,0,Direct
CUST01745,100,2,622.8,2,1,3,6,Potential Loyalists,3,Organic Search
CUST01746,36,3,315.64,3,2,2,7,Potential Loyalists,3,Paid Search
CUST01747,299,6,1190.77,1,4,4,9,Loyal Customers,2,Email
CUST01748,43,2,377.16999999999996,3,1,2,6,Potential Loyalists,3,Organic Search
CUST01749,15,7,846.17,4,4,4,12,Champions,2,Paid Search
CUST01750,75,3,91.22999999999999,2,2,1,5,At Risk,3,Organic Search
CUST01751,152,5,831.43,1,3,4,8,Loyal Customers,1,Social Media
CUST01752,213,4,435.7,1,2,3,6,Potential Loyalists,0,Paid Search
CUST01753,5,7,1001.41,4,4,4,12,Champions,2,Referral
CUST01754,262,3,137.19,1,2,1,4,At Risk,0,Direct
CUST01755,13,5,774.63,4,3,4,11,Champions,1,Organic Search
CUST01756,399,2,179.04000000000002,1,1,1,3,Hibernating,0,Referral
CUST01757,198,4,448.69,1,2,3,6,Potential Loyalists,0,Social Media
CUST01758,9,4,390.52,4,2,2,8,Loyal Customers,3,Email
CUST01759,52,3,349.48,3,2,2,7,Potential Loyalists,3,Social Media
CUST01760,226,3,226.08,1,2,1,4,At Risk,0,Email
CUST01761,60,4,668.03,2,2,3,7,Potential Loyalists,1,Paid Search
CUST01762,40,7,699.8,3,4,4,11,Champions,1,Social Media
CUST01763,217,1,85.88,1,1,1,3,Hibernating,0,Email
CUST01764,76,4,446.13,2,2,3,7,Potential Loyalists,3,Paid Search
CUST01765,158,5,603.38,1,3,3,7,Potential Loyalists,1,Social Media
CUST01766,10,2,261.82,4,1,2,7,Potential Loyalists,3,Organic Search
CUST01767,37,4,367.65999999999997,3,2,2,7,Potential Loyalists,3,Paid Search
CUST01768,69,2,65.09,2,1,1,4,At Risk,3,Organic Search
CUST01769,203,3,330.15,1,2,2,5,At Risk,0,Direct
CUST01770,18,5,303.15,4,3,2,9,Loyal Customers,1,Direct
CUST01771,31,1,20.94,3,1,1,5,At Risk,3,Organic Search
CUST01772,18,1,151.88,4,1,1,6,Potential Loyalists,3,Paid Search
CUST01773,404,2,468.46000000000004,1,1,3,5,At Risk,0,Organic Search
CUST01774,162,3,422.63,1,2,3,6,Potential Loyalists,3,Paid Search
CUST01775,303,7,1353.3,1,4,4,9,Loyal Customers,2,Direct
CUST01777,59,5,632.74,2,3,3,8,Loyal Customers,1,Paid Search
CUST01778,216,2,261.76,1,1,2,4,At Risk,0,Paid Search
CUST01779,48,5,439.43,3,3,3,9,Loyal Customers,1,Organic Search
CUST01780,43,2,145.26,3,1,1,5,At Risk,3,Social Media
CUST01781,52,3,898.39,3,2,4,9,Loyal Customers,1,Referral
CUST01782,33,6,530.34,3,4,3,10,Champions,1,Paid Search
CUST01783,23,1,27.56,4,1,1,6,Potential Loyalists,3,Paid Search
CUST01784,8,3,230.63,4,2,1,7,Potential Loyalists,3,Social Media
CUST01785,27,2,208.79,3,1,1,5,At Risk,3,Paid Search
CUST01786,179,1,58.76,1,1,1,3,Hibernating,3,Direct
CUST01787,13,5,755.5899999999999,4,3,4,11,Champions,1,Social Media
CUST01788,240,6,1129.18,1,4,4,9,Loyal Customers,2,Organic Search
CUST01789,31,4,600.66,3,2,3,8,Loyal Customers,1,Paid Search
CUST01790,25,4,349.61,3,2,2,7,Potential Loyalists,3,Direct
CUST01791,60,2,659.5799999999999,2,1,3,6,Potential Loyalists,3,Paid Search
CUST01792,93,5,162.17000000000002,2,3,1,6,Potential Loyalists,3,Referral
CUST01793,46,3,133.07,3,2,1,6,Potential Loyalists,3,Direct
CUST01794,21,2,115.72,4,1,1,6,Potential Loyalists,3,Organic Search
CUST01795,42,1,89.97,3,1,1,5,At Risk,3,Email
CUST01796,178,3,596.11,1,2,3,6,Potential Loyalists,3,Paid Search
CUST01797,86,2,889.28,2,1,4,7,Potential Loyalists,3,Paid Search
CUST01798,26,7,625.5,3,4,3,10,Champions,1,Direct
CUST01799,46,2,99.35,3,1,1,5,At Risk,3,Organic Search
CUST01800,20,7,519.77,4,4,3,11,Champions,1,Organic Search
CUST01801,110,2,186.79,2,1,1,4,At Risk,3,Paid Search
CUST01802,199,5,478.37,1,3,3,7,Potential Loyalists,1,Social Media
CUST01803,243,4,435.09000000000003,1,2,3,6,Potential Loyalists,0,Organic Search
CUST01804,15,5,425.66,4,3,3,10,Champions,1,Organic Search
CUST01805,10,6,534.11,4,4,3,11,Champions,1,Email
CUST01806,24,5,504.44,3,3,3,9,Loyal Customers,1,Referral
CUST01807,383,4,296.99,1,2,2,5,At Risk,0,Email
CUST01808,43,6,665.0500000000001,3,4,3,10,Champions,1,Paid Search
CUST01809,52,5,297.8,3,3,2,8,Loyal Customers,1,Direct
CUST01810,28,4,324.53,3,2,2,7,Potential Loyalists,3,Social Media
CUST01811,16,6,353.34000000000003,4,4,2,10,Champions,1,Paid Search
CUST01812,44,3,409.47,3,2,2,7,Potential Loyalists,3,Paid Search
CUST01813,26,3,256.28,3,2,2,7,Potential Loyalists,3,Organic Search
CUST01814,241,2,136.58,1,1,1,3,Hibernating,0,Organic Search
