order_id,customer_id,order_date,category,product_name,unit_price,quantity,discount_pct,gross_amount,shipping_cost,net_revenue,marketing_channel,payment_method,region,customer_segment,returned,review_score,has_review,order_month,cohort_month,cohort_index,recency,frequency,monetary,segment,cluster
ORD111588,CUST01384,2024-11-13,Office Supplies,Whiteboard,76.45,2,30,152.9,7.25,107.03,Referral,Credit Card,North America,New,True,1.0,True,2024-11,2023-07,16,3,6,743.55,Champions,1
ORD102854,CUST02397,2023-04-24,Toys & Games,Building Blocks Set,15.21,1,0,15.21,7.31,15.21,Organic Search,Credit Card,Europe,Returning,False,4.0,True,2023-04,2023-04,0,54,10,847.4499999999999,Champions,2
ORD117919,CUST02014,2024-03-18,Electronics,USB-C Hub,99.31,1,10,99.31,5.54,89.38,Referral,PayPal,North America,Returning,False,4.0,True,2024-03,2023-11,4,57,6,681.68,Champions,1
ORD108075,CUST02291,2024-02-16,Electronics,Bluetooth Speaker,192.58,1,0,192.58,6.38,192.58,Organic Search,PayPal,Asia Pacific,Unknown,False,,False,2024-02,2024-02,0,44,6,750.02,Champions,1
ORD102945,CUST02428,2023-10-16,Toys & Games,Plush Toy,49.7,1,10,49.7,4.72,44.73,Email,Credit Card,North America,VIP,False,5.0,True,2023-10,2023-10,0,5,8,743.6,Champions,2
ORD101638,CUST03836,2024-01-01,Electronics,USB-C Hub,43.66,2,10,87.32,11.36,78.59,Email,Debit Card,Europe,New,False,,False,2024-01,2023-10,3,52,6,273.96000000000004,Loyal Customers,1
ORD105492,CUST01405,2024-09-11,Office Supplies,Notebook Set,136.78,1,20,136.78,5.99,109.42,Social Media,Credit Card,Asia Pacific,Returning,False,3.0,True,2024-09,2024-09,0,37,7,712.99,Champions,1
ORD104437,CUST02828,2024-11-02,Sports & Outdoors,Yoga Mat,142.91,1,0,142.91,9.58,142.91,Paid Search,Credit Card,Europe,Returning,False,3.0,True,2024-11,2023-01,22,60,3,321.36,Potential Loyalists,3
ORD108011,CUST01835,2024-12-22,Electronics,Laptop Stand,93.13,1,20,93.13,7.31,74.5,Direct,Credit Card,Europe,Returning,False,2.0,True,2024-12,2024-03,9,10,6,204.66,Loyal Customers,1
ORD110475,CUST00652,2024-03-11,Toys & Games,Puzzle 1000pc,20.84,1,0,20.84,6.59,20.84,Organic Search,PayPal,Europe,New,False,1.0,True,2024-03,2024-02,1,55,4,705.54,Loyal Customers,1
ORD114971,CUST00910,2024-05-05,Home & Kitchen,Desk Lamp,84.78,1,0,84.78,7.25,84.78,Direct,Credit Card,North America,New,False,,False,2024-05,2024-05,0,136,3,222.47,At Risk,3
ORD100964,CUST00456,2023-05-30,Home & Kitchen,Throw Blanket,39.04,2,10,78.08,9.2,70.27,Social Media,Credit Card,Asia Pacific,Returning,False,1.0,True,2023-05,2023-05,0,85,6,473.07,Loyal Customers,1
ORD111258,CUST01317,2024-11-02,Electronics,Bluetooth Speaker,124.94,3,0,374.82,4.06,374.82,Social Media,Buy Now Pay Later,North America,VIP,False,2.0,True,2024-11,2024-11,0,29,4,643.26,Loyal Customers,1
ORD114265,CUST00887,2024-11-24,Toys & Games,RC Car,20.51,2,20,41.02,4.1,32.82,Organic Search,Credit Card,Asia Pacific,Returning,False,2.0,True,2024-11,2023-07,16,38,10,1065.19,Champions,2
ORD104551,CUST02385,2024-02-13,Sports & Outdoors,Yoga Mat,10.93,1,5,10.93,5.19,10.38,Paid Search,PayPal,Europe,New,False,3.0,True,2024-02,2024-01,1,15,12,1629.5,Champions,2
ORD111849,CUST01667,2024-10-22,Sports & Outdoors,Resistance Bands,136.39,1,10,136.39,4.94,122.75,Organic Search,Debit Card,Europe,Returning,False,,False,2024-10,2024-09,1,34,7,1018.46,Champions,2
ORD110948,CUST02242,2024-01-04,Office Supplies,Desk Organizer,92.43,1,20,92.43,5.45,73.94,Paid Search,Debit Card,North America,Returning,False,5.0,True,2024-01,2023-07,6,66,5,275.27,Potential Loyalists,1
ORD102204,CUST02377,2023-09-25,Toys & Games,Board Game,46.91,1,0,46.91,7.25,46.91,Social Media,Credit Card,North America,New,False,,False,2023-09,2023-09,0,257,3,277.97,At Risk,0
ORD109046,CUST03262,2023-11-01,Electronics,USB-C Hub,40.8,1,10,40.8,7.19,36.72,Organic Search,PayPal,Asia Pacific,Returning,False,5.0,True,2023-11,2023-11,0,24,5,357.26,Loyal Customers,1
ORD109364,CUST03437,2024-06-24,Electronics,Wireless Earbuds,88.94,2,5,177.88,7.76,168.99,Organic Search,Credit Card,North America,Returning,False,,False,2024-06,2024-06,0,64,2,447.69,Potential Loyalists,3
ORD109267,CUST01177,2024-08-31,Electronics,Phone Case,208.21,4,0,832.84,2.64,832.84,Organic Search,Credit Card,North America,Returning,False,2.0,True,2024-08,2024-08,0,41,6,1481.6200000000001,Champions,2
ORD116700,CUST02996,2024-12-07,Office Supplies,Ergonomic Chair,96.59,1,15,96.59,7.25,82.1,Social Media,Gift Card,North America,Returning,False,1.0,True,2024-12,2024-11,1,25,3,552.8199999999999,Loyal Customers,3
ORD115172,CUST03671,2024-01-05,Beauty & Personal Care,Electric Toothbrush,34.19,1,0,34.19,2.68,34.19,Direct,Credit Card,Asia Pacific,New,False,3.0,True,2024-01,2023-11,2,246,8,573.49,Loyal Customers,1
ORD114008,CUST03970,2023-07-01,Electronics,Wireless Earbuds,135.94,1,0,135.94,2.61,135.94,Social Media,Credit Card,Europe,New,False,5.0,True,2023-07,2023-07,0,20,5,324.35999999999996,Loyal Customers,1
ORD109043,CUST01050,2024-03-08,Toys & Games,RC Car,11.82,1,0,11.82,4.78,11.82,Social Media,Credit Card,North America,Returning,False,4.0,True,2024-03,2024-03,0,44,3,169.1,At Risk,3
ORD105758,CUST00207,2024-10-18,Apparel,Wool Sweater,89.78,3,0,269.34,10.79,269.34,Referral,Credit Card,Middle East & Africa,New,False,3.0,True,2024-10,2024-10,0,12,5,743.66,Champions,1
ORD114332,CUST02649,2024-09-10,Home & Kitchen,Air Fryer,170.58,1,15,170.58,8.67,144.99,Paid Search,Buy Now Pay Later,North America,Returning,True,,False,2024-09,2024-09,0,19,4,378.11,Loyal Customers,3
ORD109400,CUST03895,2024-01-12,Toys & Games,Building Blocks Set,17.75,1,15,17.75,4.0,15.09,Organic Search,PayPal,Asia Pacific,VIP,False,,False,2024-01,2024-01,0,175,5,437.62,Potential Loyalists,1
ORD107045,CUST01373,2024-12-04,Home & Kitchen,Knife Set,101.39,2,25,202.78,7.19,152.08,Organic Search,Credit Card,Asia Pacific,Returning,False,,False,2024-12,2023-07,17,28,5,996.6,Champions,2
ORD101782,CUST00211,2024-09-27,Toys & Games,Board Game,56.88,1,25,56.88,6.26,42.66,Social Media,PayPal,North America,New,False,3.0,True,2024-09,2024-09,0,29,6,463.95,Loyal Customers,1
ORD107259,CUST02206,2024-07-14,Office Supplies,Wireless Mouse,41.27,1,0,41.27,5.06,41.27,Email,PayPal,Europe,New,True,4.0,True,2024-07,2023-12,7,46,4,142.86,Potential Loyalists,3
ORD105676,CUST02963,2024-11-19,Office Supplies,Ergonomic Chair,44.24,3,0,132.72,4.0,132.72,Email,Credit Card,Middle East & Africa,New,False,1.0,True,2024-11,2023-02,21,39,7,596.98,Champions,1
ORD117721,CUST00047,2024-03-31,Apparel,Yoga Pants,13.81,1,0,13.81,3.71,13.81,Organic Search,Credit Card,North America,Returning,False,2.0,True,2024-03,2024-03,0,276,3,571.52,At Risk,0
ORD107395,CUST02860,2024-02-28,Apparel,Graphic Tee,45.15,1,30,45.15,10.98,31.6,Social Media,Credit Card,North America,New,False,3.0,True,2024-02,2023-08,6,90,6,781.39,Champions,1
ORD112899,CUST01076,2024-12-15,Toys & Games,Puzzle 1000pc,15.58,1,0,15.58,3.76,15.58,Social Media,Debit Card,North America,Returning,False,,False,2024-12,2024-11,1,17,5,471.66999999999996,Champions,1
ORD117374,CUST02574,2023-12-28,Home & Kitchen,Storage Bins,101.62,1,0,101.62,7.31,101.62,Paid Search,Credit Card,Europe,Returning,False,1.0,True,2023-12,2023-03,9,122,5,359.25,Potential Loyalists,1
ORD113701,CUST03048,2024-12-11,Beauty & Personal Care,Electric Toothbrush,68.42,1,10,68.42,5.17,61.58,Organic Search,Debit Card,North America,New,False,4.0,True,2024-12,2024-12,0,8,5,952.89,Champions,1
ORD113821,CUST02223,2023-10-27,Home & Kitchen,Knife Set,126.26,1,0,126.26,7.19,126.26,Direct,Debit Card,Asia Pacific,Returning,False,3.0,True,2023-10,2023-10,0,4,5,488.9,Champions,1
ORD100383,CUST01679,2024-08-29,Electronics,Laptop Stand,149.41,1,0,149.41,7.31,149.41,Referral,Gift Card,Europe,Returning,False,5.0,True,2024-08,2023-12,8,125,5,340.1,Potential Loyalists,1
ORD105477,CUST01243,2024-10-06,Home & Kitchen,Storage Bins,82.21,1,20,82.21,2.62,65.77,Paid Search,Credit Card,Asia Pacific,New,False,,False,2024-10,2023-11,11,87,5,234.06,Potential Loyalists,1
ORD113259,CUST00777,2023-09-14,Electronics,Laptop Stand,51.21,1,0,51.21,6.16,51.21,Organic Search,Credit Card,North America,Returning,False,2.0,True,2023-09,2023-09,0,51,3,112.59,At Risk,3
ORD109718,CUST01863,2024-10-15,Sports & Outdoors,Water Bottle,10.7,1,25,10.7,6.94,8.02,Email,Credit Card,North America,VIP,False,,False,2024-10,2024-09,1,70,7,923.52,Champions,2
ORD116672,CUST04142,2024-05-30,Sports & Outdoors,Water Bottle,106.28,2,5,212.56,7.31,201.93,Social Media,Debit Card,Europe,VIP,False,,False,2024-05,2024-05,0,209,6,1017.29,Loyal Customers,2
ORD113311,CUST00665,2024-04-05,Electronics,Smartwatch,94.5,4,10,378.0,8.26,340.2,Direct,Buy Now Pay Later,North America,New,False,3.0,True,2024-04,2023-08,8,252,3,549.55,At Risk,0
ORD109428,CUST01449,2023-10-13,Beauty & Personal Care,Electric Toothbrush,32.95,4,5,131.8,11.01,125.21,Paid Search,Credit Card,North America,New,False,2.0,True,2023-10,2023-10,0,209,3,223.63,Hibernating,0
ORD107714,CUST03879,2023-07-26,Electronics,Laptop Stand,162.19,1,5,162.19,7.19,154.08,Paid Search,PayPal,Asia Pacific,New,False,,False,2023-07,2023-05,2,16,11,1957.28,Champions,2
ORD104980,CUST03753,2023-05-13,Office Supplies,Whiteboard,167.15,4,0,668.6,4.34,668.6,Email,PayPal,North America,VIP,False,,False,2023-05,2023-04,1,25,5,1082.82,Champions,2
ORD107736,CUST02350,2024-07-26,Sports & Outdoors,Camping Tent,37.55,1,0,37.55,6.13,37.55,Paid Search,Credit Card,Latin America,New,False,4.0,True,2024-07,2024-07,0,57,4,195.34,At Risk,3
ORD102575,CUST02542,2024-07-06,Home & Kitchen,Desk Lamp,91.28,1,0,91.28,11.01,91.28,Social Media,PayPal,North America,New,False,3.0,True,2024-07,2024-05,2,179,4,234.47,At Risk,3
ORD117104,CUST01065,2024-06-10,Home & Kitchen,Air Fryer,119.17,1,0,119.17,9.89,119.17,Organic Search,Buy Now Pay Later,Middle East & Africa,New,False,,False,2024-06,2024-06,0,205,3,593.88,At Risk,0
ORD108732,CUST00681,2024-12-03,Toys & Games,Board Game,24.24,2,25,48.48,4.4,36.36,Paid Search,Debit Card,North America,New,False,,False,2024-12,2024-11,1,29,6,611.44,Champions,1
ORD114059,CUST03787,2024-03-20,Home & Kitchen,Storage Bins,72.19,1,0,72.19,5.49,72.19,Paid Search,Credit Card,North America,Returning,False,5.0,True,2024-03,2024-01,2,116,8,665.74,Loyal Customers,1
ORD101517,CUST03268,2024-05-28,Beauty & Personal Care,Electric Toothbrush,35.94,1,0,35.94,4.57,35.94,Social Media,Debit Card,North America,New,False,4.0,True,2024-05,2024-05,0,53,3,326.05,Potential Loyalists,3
ORD111153,CUST04015,2024-10-08,Electronics,USB-C Hub,114.59,1,0,114.59,3.48,114.59,Email,Credit Card,Asia Pacific,VIP,False,5.0,True,2024-10,2024-08,2,85,2,128.16,At Risk,3
ORD109305,CUST02352,2024-05-04,Sports & Outdoors,Camping Tent,49.8,1,15,49.8,7.16,42.33,Referral,Credit Card,North America,New,False,,False,2024-05,2024-05,0,154,4,176.39,At Risk,3
ORD107253,CUST01637,2024-07-03,Electronics,Smartwatch,131.34,2,0,262.68,10.71,262.68,Email,Credit Card,Latin America,New,False,,False,2024-07,2024-06,1,7,6,1026.52,Champions,2
ORD114687,CUST03798,2024-11-28,Electronics,Smartwatch,117.79,1,0,117.79,8.61,117.79,Direct,Credit Card,Europe,Returning,False,,False,2024-11,2024-11,0,25,8,753.61,Champions,2
ORD103243,CUST00924,2024-04-17,Electronics,USB-C Hub,46.21,1,15,46.21,9.9,39.28,Social Media,PayPal,Europe,New,False,,False,2024-04,2024-03,1,7,6,570.03,Champions,1
ORD117476,CUST01741,2024-12-26,Beauty & Personal Care,Electric Toothbrush,24.34,1,0,24.34,8.47,24.34,Referral,PayPal,Europe,Returning,False,2.0,True,2024-12,2024-02,10,2,9,853.4,Champions,2
ORD108911,CUST01127,2024-10-13,Office Supplies,Wireless Mouse,151.76,4,0,607.04,8.31,607.04,Social Media,Buy Now Pay Later,Europe,New,False,5.0,True,2024-10,2024-10,0,55,6,980.8399999999999,Champions,2
ORD105091,CUST01192,2024-05-07,Apparel,Graphic Tee,73.58,1,0,73.58,7.48,73.58,Organic Search,Credit Card,Middle East & Africa,Returning,False,,False,2024-05,2023-08,9,53,7,306.73,Loyal Customers,1
ORD106859,CUST01410,2024-04-04,Electronics,USB-C Hub,214.5,1,15,214.5,11.85,182.32,Social Media,Credit Card,North America,Returning,False,4.0,True,2024-04,2024-04,0,7,5,1177.9099999999999,Champions,2
ORD104134,CUST00030,2024-11-05,Office Supplies,Notebook Set,177.67,1,5,177.67,7.48,168.79,Organic Search,Credit Card,Middle East & Africa,Returning,True,,False,2024-11,2024-11,0,33,5,367.26,Loyal Customers,1
ORD113367,CUST03663,2024-11-13,Office Supplies,Desk Organizer,136.09,1,0,136.09,5.51,136.09,Email,PayPal,Europe,New,False,,False,2024-11,2024-06,5,34,8,1015.05,Champions,2
ORD113187,CUST00666,2024-01-12,Apparel,Yoga Pants,63.26,1,15,63.26,7.31,53.77,Direct,Credit Card,Europe,Returning,False,5.0,True,2024-01,2024-01,0,16,6,563.4,Champions,1
ORD116730,CUST04119,2024-10-31,Beauty & Personal Care,Electric Toothbrush,54.09,2,25,108.18,3.62,81.14,Paid Search,Credit Card,Europe,Returning,False,4.0,True,2024-10,2024-10,0,50,6,544.25,Champions,1
ORD108605,CUST01068,2024-09-10,Sports & Outdoors,Camping Tent,25.94,4,20,103.76,4.02,83.01,Paid Search,PayPal,North America,Returning,False,3.0,True,2024-09,2024-02,7,12,6,565.47,Champions,1
ORD114750,CUST02039,2024-12-16,Beauty & Personal Care,Makeup Palette,36.6,1,0,36.6,5.61,36.6,Direct,Debit Card,Asia Pacific,New,False,5.0,True,2024-12,2024-11,1,16,6,481.64,Champions,1
ORD114532,CUST01862,2024-05-30,Beauty & Personal Care,Makeup Palette,31.05,2,20,62.1,8.16,49.68,Social Media,PayPal,Europe,Returning,False,,False,2024-05,2023-04,13,216,6,613.09,Loyal Customers,1
ORD115550,CUST01069,2024-12-04,Apparel,Yoga Pants,18.04,2,0,36.08,5.69,36.08,Paid Search,Credit Card,North America,New,False,3.0,True,2024-12,2024-11,1,28,8,1378.73,Champions,2
ORD111173,CUST01054,2024-12-01,Electronics,Laptop Stand,160.72,1,0,160.72,3.86,160.72,Referral,Debit Card,Middle East & Africa,Returning,False,,False,2024-12,2023-12,12,31,7,754.62,Champions,1
ORD114190,CUST03592,2024-04-18,Electronics,Smartwatch,97.91,1,10,97.91,8.4,88.12,Paid Search,PayPal,Asia Pacific,VIP,False,,False,2024-04,2023-11,5,21,5,526.6,Champions,1
ORD116828,CUST00372,2023-05-26,Beauty & Personal Care,Electric Toothbrush,38.0,2,25,76.0,4.89,57.0,Organic Search,Credit Card,North America,Returning,False,2.0,True,2023-05,2023-03,2,121,6,596.75,Loyal Customers,1
ORD114774,CUST04113,2024-05-06,Beauty & Personal Care,Makeup Palette,55.05,3,10,165.15,7.19,148.64,Direct,Debit Card,Asia Pacific,New,False,,False,2024-05,2024-04,1,123,4,460.49,Loyal Customers,3
ORD115616,CUST02020,2023-09-29,Electronics,Bluetooth Speaker,195.54,1,10,195.54,4.32,175.99,Email,Credit Card,Europe,Returning,False,3.0,True,2023-09,2023-09,0,102,5,748.6,Loyal Customers,1
ORD110973,CUST03036,2024-12-18,Beauty & Personal Care,Electric Toothbrush,53.84,1,25,53.84,7.31,40.38,Direct,Gift Card,Europe,Returning,False,3.0,True,2024-12,2023-12,12,14,9,901.04,Champions,2
ORD110878,CUST02379,2024-12-12,Office Supplies,Notebook Set,185.13,1,10,185.13,8.28,166.62,Social Media,PayPal,North America,Returning,False,5.0,True,2024-12,2024-07,5,20,9,845.0600000000001,Champions,2
ORD106002,CUST01367,2024-04-14,Toys & Games,Puzzle 1000pc,25.34,1,10,25.34,4.79,22.81,Organic Search,Gift Card,Europe,VIP,False,5.0,True,2024-04,2024-04,0,28,4,295.42,Potential Loyalists,3
ORD116207,CUST03985,2023-08-21,Beauty & Personal Care,Perfume,13.6,1,10,13.6,10.92,12.24,Email,PayPal,Asia Pacific,New,False,,False,2023-08,2023-01,7,215,5,571.8199999999999,Potential Loyalists,1
ORD115683,CUST03989,2024-09-12,Home & Kitchen,Coffee Maker,54.68,1,5,54.68,3.65,51.95,Social Media,Debit Card,Latin America,New,False,5.0,True,2024-09,2023-09,12,37,6,855.05,Champions,1
ORD114288,CUST01381,2023-05-11,Toys & Games,Plush Toy,8.78,1,0,8.78,6.02,8.78,Direct,Credit Card,Asia Pacific,Returning,False,5.0,True,2023-05,2023-05,0,13,5,1073.47,Champions,2
ORD111932,CUST00365,2024-11-21,Toys & Games,Plush Toy,11.84,1,0,11.84,11.23,11.84,Organic Search,Credit Card,North America,New,False,3.0,True,2024-11,2023-12,11,41,5,385.18,Loyal Customers,1
ORD100610,CUST02539,2024-03-17,Toys & Games,Building Blocks Set,58.11,1,15,58.11,2.77,49.39,Direct,Credit Card,North America,New,False,2.0,True,2024-03,2023-04,11,13,8,1394.1399999999999,Champions,2
ORD112151,CUST00599,2023-07-07,Apparel,Yoga Pants,15.34,1,25,15.34,11.06,11.5,Organic Search,Credit Card,North America,New,False,5.0,True,2023-07,2023-07,0,386,4,90.92999999999999,At Risk,0
ORD100804,CUST03097,2024-11-13,Office Supplies,Ergonomic Chair,94.65,1,10,94.65,11.03,85.18,Paid Search,Credit Card,North America,Unknown,False,4.0,True,2024-11,2024-11,0,13,4,1405.51,Champions,2
ORD104786,CUST02129,2024-05-30,Sports & Outdoors,Hiking Backpack,79.52,1,0,79.52,6.11,79.52,Email,PayPal,North America,New,False,,False,2024-05,2024-02,3,26,3,427.72999999999996,Loyal Customers,3
ORD109115,CUST01470,2024-09-02,Apparel,Running Shoes,87.5,1,20,87.5,4.46,70.0,Email,PayPal,Latin America,New,False,,False,2024-09,2024-08,1,13,8,979.29,Champions,2
ORD117346,CUST01974,2023-08-30,Sports & Outdoors,Hiking Backpack,143.07,1,5,143.07,7.19,135.92,Email,Credit Card,Asia Pacific,VIP,False,4.0,True,2023-08,2023-08,0,482,4,383.38,At Risk,0
ORD110877,CUST04055,2024-10-19,Beauty & Personal Care,Makeup Palette,20.3,3,0,60.9,9.44,60.9,Paid Search,Credit Card,Asia Pacific,Returning,False,5.0,True,2024-10,2024-10,0,65,2,204.08,At Risk,3
ORD100663,CUST02517,2024-11-19,Office Supplies,Whiteboard,177.62,1,20,177.62,9.41,142.1,Direct,Buy Now Pay Later,Latin America,VIP,False,5.0,True,2024-11,2024-07,4,43,8,1148.86,Champions,2
ORD101335,CUST00943,2024-11-09,Apparel,Yoga Pants,15.41,1,10,15.41,2.66,13.87,Direct,Credit Card,North America,VIP,False,5.0,True,2024-11,2024-11,0,40,9,749.11,Champions,2
ORD112721,CUST03084,2023-12-21,Sports & Outdoors,Resistance Bands,81.93,1,5,81.93,6.85,77.83,Organic Search,PayPal,Europe,VIP,False,,False,2023-12,2023-02,10,18,6,494.6,Champions,1
ORD111434,CUST02132,2024-06-23,Office Supplies,Whiteboard,42.3,1,25,42.3,2.87,31.72,Paid Search,Credit Card,Europe,Returning,False,1.0,True,2024-06,2024-05,1,60,8,1094.22,Champions,2
ORD113904,CUST03684,2024-09-19,Office Supplies,Desk Organizer,46.82,1,20,46.82,7.25,37.46,Social Media,Credit Card,North America,New,False,,False,2024-09,2024-09,0,97,3,202.6,At Risk,3
ORD112578,CUST00068,2024-11-15,Apparel,Denim Jacket,58.3,1,10,58.3,9.44,52.47,Paid Search,Credit Card,Europe,Returning,False,4.0,True,2024-11,2024-11,0,29,4,211.05,Potential Loyalists,3
ORD105633,CUST03832,2023-08-19,Sports & Outdoors,Camping Tent,18.04,2,10,36.08,3.62,32.47,Referral,Debit Card,Asia Pacific,New,False,,False,2023-08,2023-05,3,15,7,460.39,Champions,1
ORD102538,CUST01418,2023-10-12,Beauty & Personal Care,Electric Toothbrush,51.82,1,10,51.82,7.25,46.64,Organic Search,Credit Card,North America,Returning,False,3.0,True,2023-10,2023-06,4,285,7,804.25,Loyal Customers,2
ORD102827,CUST02434,2024-11-17,Home & Kitchen,Knife Set,133.79,3,20,401.37,8.53,321.1,Referral,PayPal,North America,Returning,False,5.0,True,2024-11,2024-11,0,35,5,746.36,Champions,1
ORD101375,CUST01241,2024-09-20,Electronics,Phone Case,161.74,1,0,161.74,9.19,161.74,Email,Credit Card,Europe,New,False,5.0,True,2024-09,2024-09,0,89,8,982.98,Champions,2
ORD101682,CUST04167,2024-11-10,Toys & Games,RC Car,11.13,1,5,11.13,10.2,10.57,Direct,Credit Card,Europe,Returning,False,2.0,True,2024-11,2023-08,15,52,4,89.63,Potential Loyalists,3
ORD114925,CUST03635,2024-03-22,Electronics,Bluetooth Speaker,186.63,1,25,186.63,7.25,139.97,Direct,PayPal,North America,New,False,1.0,True,2024-03,2024-03,0,285,4,583.15,Potential Loyalists,0
ORD109704,CUST03388,2023-10-30,Office Supplies,Notebook Set,190.76,1,30,190.76,5.32,133.53,Social Media,Credit Card,North America,Returning,False,5.0,True,2023-10,2023-10,0,273,3,567.39,Potential Loyalists,0
ORD112595,CUST00743,2024-03-06,Office Supplies,Notebook Set,118.65,2,0,237.3,8.39,237.3,Organic Search,Credit Card,Middle East & Africa,New,False,1.0,True,2024-03,2023-09,6,48,3,377.37,Potential Loyalists,3
ORD114675,CUST03032,2023-10-21,Toys & Games,Puzzle 1000pc,28.72,1,5,28.72,8.93,27.28,Organic Search,PayPal,North America,New,False,,False,2023-10,2023-09,1,11,5,707.47,Champions,1
ORD111171,CUST00350,2023-04-10,Beauty & Personal Care,Electric Toothbrush,65.15,1,0,65.15,7.31,65.15,Email,Debit Card,Europe,New,False,,False,2023-04,2023-02,2,63,8,746.82,Champions,2
ORD110223,CUST02655,2023-06-04,Office Supplies,Notebook Set,193.44,2,10,386.88,5.95,348.19,Paid Search,Buy Now Pay Later,Latin America,Returning,False,2.0,True,2023-06,2023-06,0,20,8,1302.21,Champions,2
ORD102172,CUST01846,2024-07-06,Toys & Games,Board Game,44.81,1,25,44.81,7.19,33.61,Organic Search,Buy Now Pay Later,Asia Pacific,New,True,4.0,True,2024-07,2024-06,1,30,6,469.15999999999997,Champions,1
ORD109423,CUST02189,2024-12-07,Electronics,USB-C Hub,106.82,3,0,320.46,6.85,320.46,Referral,Credit Card,Europe,VIP,False,4.0,True,2024-12,2023-07,17,25,5,827.1099999999999,Champions,1
ORD106821,CUST00750,2024-12-13,Toys & Games,Board Game,49.73,3,10,149.19,7.29,134.27,Referral,Credit Card,Latin America,Returning,False,5.0,True,2024-12,2024-09,3,7,5,397.88,Loyal Customers,1
ORD107704,CUST02750,2024-06-05,Apparel,Yoga Pants,66.18,1,0,66.18,7.53,66.18,Organic Search,PayPal,Asia Pacific,Returning,False,5.0,True,2024-06,2024-06,0,96,5,347.19,Potential Loyalists,1
ORD106549,CUST00100,2024-09-26,Toys & Games,RC Car,44.46,1,0,44.46,8.11,44.46,Organic Search,Debit Card,Europe,New,False,,False,2024-09,2024-07,2,97,8,471.68,Loyal Customers,1
ORD114560,CUST01654,2024-09-04,Apparel,Denim Jacket,46.61,3,10,139.83,10.06,125.85,Social Media,Buy Now Pay Later,Asia Pacific,Returning,False,1.0,True,2024-09,2024-09,0,109,3,230.43,At Risk,3
